col0,col1,col2,col3,col4,col5
Japanese aircraft carrier Chiyoda,Kure Naval Arsenal,Chitose class aircraft carrier,World War II,Empire of Japan,Imperial Japanese Navy
ARA Independencia,Harland and Wolff,Colossus,Korean War,Argentina,Royal Navy
HMS Bulwark,Harland and Wolff,Centaur-class aircraft carrier,Operation Musketeer,United Kingdom,Royal Navy
ARA Veinticinco de Mayo,Cammell Laird,Colossus,Falklands War,United Kingdom,Royal Navy
ARA Independencia,Harland and Wolff,Colossus,Korean War,United Kingdom,Royal Navy
HMS Bulwark,Harland and Wolff,Centaur-class aircraft carrier,World War II,United Kingdom,Royal Navy
HMS Venerable,Cammell Laird,Colossus,World War II,United Kingdom,Royal Navy
ARA Independencia,Harland and Wolff,Colossus,Korean War,Canada,Royal Canadian Navy
USS Saipan,New York Shipbuilding Corporation,Saipan-class aircraft carrier,World War II,United States of America,United States Navy
USS Bataan,New York Shipbuilding Corporation,Independence class aircraft carrier,World War II,United States of America,United States Navy
USS San Jacinto,New York Shipbuilding Corporation,Independence class aircraft carrier,World War II,United States of America,United States Navy
USS Cabot,New York Shipbuilding Corporation,Independence class aircraft carrier,World War II,United States of America,United States Navy
USS Princeton,New York Shipbuilding Corporation,Independence class aircraft carrier,World War II,United States of America,United States Navy
USS Monterey,New York Shipbuilding Corporation,Independence class aircraft carrier,World War II,United States of America,United States Navy
