col0,col1,col2,col3,col4
Mefalsim,1949-01-01,99,971,Sha'ar HaNegev Regional Council
Kfar Aza,1951-01-01,89,705,Sha'ar HaNegev Regional Council
Dorot,1941-01-01,105,756,Sha'ar HaNegev Regional Council
Gevim,1947-01-01,122,520,Sha'ar HaNegev Regional Council
Kalya,1968-01-01,-360,394,Megilot Regional Council
Beit HaArava,1980-01-01,-320,222,Megilot Regional Council
Niran,1971-01-01,-165,85,Bik'at HaYarden Regional Council
Gilgal,1970-01-01,-235,171,Bik'at HaYarden Regional Council
Ma'ayan Baruch,1947-01-01,200,735,Upper Galilee Regional Council
Gadot,1949-01-01,103,406,Upper Galilee Regional Council
Shamir,1944-01-01,203,899,Upper Galilee Regional Council
Sde Nehemia,1940-01-01,77,1097,Upper Galilee Regional Council
Hulata,1937-01-01,80,590,Upper Galilee Regional Council
Yiftah,1948-01-01,430,505,Upper Galilee Regional Council
Gonen,1951-01-01,99,329,Upper Galilee Regional Council
