col0,col1,col2,col3,col4,col5
NGC 2945,144.4212958,J2000.0,John Frederick William Herschel,-22.0351139,4624
NGC 2788A,135.6641833,J2000.0,John Frederick William Herschel,-68.2268306,4002
NGC 2776,138.0605458,J2000.0,John Frederick William Herschel,44.9548944,2625
NGC 2325,105.668344449542,J2000.0,John Frederick William Herschel,-28.697235670167,2157
NGC 918,36.46162958454083,J2000.0,John Frederick William Herschel,18.49621781532194,1509
NGC 824,31.7218776542867,J2000.0,John Frederick William Herschel,-36.4531911162909,5835
NGC 289,13.1765208,J2000.0,John Frederick William Herschel,-31.2058306,1628
NGC 7135,327.4416663314906,J2000.0,John Frederick William Herschel,-34.8762748562878,2718
NGC 4845,194.505175,J2000.0,William Herschel,1.5755806,1063
NGC 4797,193.729776755294,J2000.0,William Herschel,27.4127611897187,7862
NGC 4719,192.5363352256553,J2000.0,William Herschel,33.1591473459738,7090
