col0,col1,col2,col3
1948-1 Peace Race,Poland,Wacław Wójcik,1948-2 Peace Race
1996 Peace Race,German Democratic Republic,Sergei Ivanov,1997 Peace Race
1994 Peace Race,German Democratic Republic,Jens Voigt,1995 Peace Race
1987 Peace Race,Poland,Uwe Ampler,1988 Peace Race
1981 Peace Race,Germany,Sergei Sukhoruchenkov,1982 Peace Race
1979 Peace Race,Poland,Andreas Petermann,1980 Peace Race
1965 Peace Race,Germany,Jan Kudra,1966 Peace Race
1958 Peace Race,German Democratic Republic,Boris Bebenin,1959 Peace Race
1953 Peace Race,German Democratic Republic,Gustav-Adolf Schur,1954 Peace Race
1951 Peace Race,German Democratic Republic,Lothar Meister,1952 Peace Race
