col0,col1,col2,col3
Rosersberg Palace,heritage designation,Category:Interior of Rosersbergs slott,landmark
Drottningholm Palace,heritage designation,Category:Interior of Drottningholm Palace,royal palace
Royal Palace of Madrid,monument,Category:Interior of the Royal Palace of Madrid,official residence
Buckingham Palace,historic house museum,Category:Interior of Buckingham Palace,official residence
Rosersberg Palace,cultural property,Category:Interior of Rosersbergs slott,landmark
"Royal Palace, Oslo",cultural property,"Category:Interior of Royal Palace, Oslo",official residence
Stockholm Palace,cultural property,"Category:Interior of the Royal Palace, Stockholm",official residence
Tullgarn Palace,cultural property,Category:Interior of Tullgarns slott,landmark
Drottningholm Palace,cultural property,Category:Interior of Drottningholm Palace,royal palace
Rosersberg Palace,ensemble,Category:Interior of Rosersbergs slott,landmark
Stockholm Palace,ensemble,"Category:Interior of the Royal Palace, Stockholm",official residence
Tullgarn Palace,ensemble,Category:Interior of Tullgarns slott,landmark
Drottningholm Palace,ensemble,Category:Interior of Drottningholm Palace,royal palace
