col0,col1,col2,col3,col4
Kylänpuoli,Kempele,Oulu,an existing village of a former municipality in Finland,Finland
Haukipudas,international waters,Oulu,district of Oulu,Finland
Koskikeskus,Myllytulli,Oulu,district of Oulu,Finland
Vaara,Myllytulli,Oulu,district of Oulu,Finland
Ritaharju,Linnanmaa,Oulu,district of Oulu,Finland
Tuira,Myllytulli,Oulu,district of Oulu,Finland
Kylänpuoli,Kempele,Oulu,district of Oulu,Finland
Koskela,Linnanmaa,Oulu,district of Oulu,Finland
Kello,Hailuoto,Oulu,district of Oulu,Finland
Kalimenkylä,Jokikylä,Oulu,district of Oulu,Finland
Kaijonharju,Linnanmaa,Oulu,district of Oulu,Finland
Isko,Linnanmaa,Oulu,district of Oulu,Finland
Hietasaari,Hailuoto,Oulu,district of Oulu,Finland
Alppila,Toppila,Oulu,district of Oulu,Finland
Liikanen,Kuivasjärvi,Oulu,district of Oulu,Finland
