col0,col1,col2,col3
counterpoint,musical parameter,Brockhaus and Efron Encyclopedic Dictionary,musical form
fugue,counterpoint,Brockhaus and Efron Encyclopedic Dictionary,musical form
cantata,musical work,Brockhaus and Efron Encyclopedic Dictionary,musical form
toccata,musical composition,Brockhaus and Efron Encyclopedic Dictionary,musical form
sonata,instrumental music,Brockhaus and Efron Encyclopedic Dictionary,musical form
oratorio,musical work,Brockhaus and Efron Encyclopedic Dictionary,musical form
canon,musical work,Brockhaus and Efron Encyclopedic Dictionary,musical form
symphony,musical composition,Brockhaus and Efron Encyclopedic Dictionary,musical form
opera,play,Brockhaus and Efron Encyclopedic Dictionary,musical form
cantata,musical work,Brockhaus and Efron Encyclopedic Dictionary,music genre
sonata,instrumental music,Brockhaus and Efron Encyclopedic Dictionary,music genre
oratorio,musical work,Brockhaus and Efron Encyclopedic Dictionary,music genre
