col0,col1,col2,col3
Babec,Birmingham Zoo,2008-04-11,mammal living in captivity
Lin Wang,Taipei Zoo,2003-02-26,mammal living in captivity
Tyke,Honolulu,1994-08-20,mammal living in captivity
Batyr,Karagandy Zoo,1993-08-26,mammal living in captivity
Sylvia,Amersfoort,2012-08-18,mammal living in captivity
Hanno,Papal States,1516-06-26,mammal living in captivity
Snowflake,Barcelona Zoo,2003-11-24,mammal living in captivity
Koko,Woodside,2018-06-19,mammal living in captivity
Mary,Erwin,1916-09-13,mammal living in captivity
Topsy,Luna Park,1903-01-04,mammal living in captivity
Keiko,Norway,2003-12-12,mammal living in captivity
Jumbo,St. Thomas,1885-09-15,mammal living in captivity
