col0,col1,col2,col3
Koropets Hromada,2015-07-29,Koropets,68.5
Husiatyn Hromada,2015-07-15,Husiatyn,35.5
Melnytsia-Podilska Hromada,2015-07-20,Melnytsia-Podilska,223.4
Terebovlia Hromada,2015-07-29,Terebovlia,398.8
Zolotnyky Hromada,2015-07-23,Zolotnyky,284.3
Skala-Podilska Hromada,2015-07-17,Skala-Podilska,149.9
Balta municipality,2015-08-12,Balta,855.08
Shumsk Hromada,2015-07-24,Shumsk,499.5
Khorostkiv Hromada,2015-08-12,Khorostkiv,184.6
Skalat Hromada,2015-07-14,Skalat,224.2
Pochayiv Hromada,2015-08-07,Pochaiv,54.2
Trybukhivtsi Hromada,2016-09-20,Trybukhivtsi,61
Saranchuky Hromada,2017-08-10,Saranchuky,94.8
Kotsiubyntsi Hromada,2016-09-13,Kotsiubyntsi,44.3
Borsuky Hromada,2016-09-13,Borsuky,91.3
