col0,col1,col2,col3
UFC Fight Night: Hunt vs. Oleinik,Russia,UFC 228,Moscow
Pride Shockwave,Japan,Pride The Best Vol.2,Japan National Stadium
WEC 13,United States of America,WEC 12,Tachi Palace
UFC Live: Jones vs. Matyushenko,United States of America,UFC 116,Pechanga Arena
Dream 8,Japan,Dream 7,Nippon Gaishi Hall
Dream 11,Japan,Dream 10,Yokohama Arena
Dynamite!! 2008,Japan,K-1 PREMIUM 2007 Dynamite!!,Saitama Super Arena
Pride 34,Japan,Pride 33,Saitama Super Arena
Dynamite!! 2009,Japan,Dynamite!! 2008,Saitama Super Arena
Dream 2,Japan,Dream 1,Saitama Super Arena
Dream 17,Japan,Dream: Japan GP Final,Saitama Super Arena
Jungle Fight 41,Brazil,Jungle Fight 40,Itu
Pride 32,Japan,Pride 31,Thomas & Mack Center
