col0,col1,col2,col3,col4,col5,col6
Huancavelica,347639,Ayacucho,Churcampa Province,UTC−05:00,region of Peru,Peru
Huanuco,721047,Loreto,Marañón Province,UTC−05:00,region of Peru,Peru
Lima,9485405,Goverment regional of Callao,Cañete Province,UTC−05:00,region of Peru,Peru
Piura,1856809,Cajamarca,Morropón Province,UTC−05:00,region of Peru,Peru
Junín,1246038,Cusco,Junín Province,UTC−05:00,region of Peru,Peru
Ucayali,496459,Acre,Padre Abad Province,UTC−05:00,region of Peru,Peru
Huancavelica,347639,Ayacucho,Huaytará Province,UTC−05:00,region of Peru,Peru
Huanuco,721047,Loreto,Lauricocha Province,UTC−05:00,region of Peru,Peru
Amazonas,379384,Cajamarca,Luya Province,UTC−05:00,region of Peru,Peru
Loreto,883510,Amazonas,Maynas Province,UTC−05:00,region of Peru,Peru
Puno,1172697,Cusco,San Antonio de Putina Province,UTC−05:00,region of Peru,Peru
Áncash,1083519,La Libertad,Huari Province,UTC−05:00,region of Peru,Peru
Cajamarca,1341012,La Libertad,Hualgayoc Province,UTC−05:00,region of Peru,Peru
Lambayeque,1197260,Piura,Chiclayo Province,UTC−05:00,region of Peru,Peru
