col0,col1,col2,col3,col4,col5,col6
2023 Spanish Badminton Championships,2023-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2022 Spanish Badminton Championships,national championship,badminton
2022 Spanish Badminton Championships,2022-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2021 Spanish Badminton Championships,national championship,badminton
2021 Spanish Badminton Championships,2021-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2020 Spanish Badminton Championships,national championship,badminton
2020 Spanish Badminton Championships,2020-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2019 Spanish Badminton Championships,national championship,badminton
2019 Spanish Badminton Championships,2019-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2018 Spanish Badminton Championships,national championship,badminton
2018 Spanish Badminton Championships,2018-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2017 Spanish Badminton Championships,national championship,badminton
2017 Spanish Badminton Championships,2017-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2016 Spanish Badminton Championships,national championship,badminton
2016 Spanish Badminton Championships,2016-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2015 Spanish Badminton Championships,national championship,badminton
2015 Spanish Badminton Championships,2015-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2014 Spanish Badminton Championships,national championship,badminton
2014 Spanish Badminton Championships,2014-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2013 Spanish Badminton Championships,national championship,badminton
1990 Spanish Badminton Championships,1990-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,1989 Spanish Badminton Championships,national championship,badminton
2004 Spanish Badminton Championships,2004-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2003 Spanish Badminton Championships,national championship,badminton
2003 Spanish Badminton Championships,2003-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2002 Spanish Badminton Championships,national championship,badminton
2002 Spanish Badminton Championships,2002-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2001 Spanish Badminton Championships,national championship,badminton
2013 Spanish Badminton Championships,2013-01-01,Spanish Badminton Championships,WikiProject Badminton/tournament focus list,2012 Spanish Badminton Championships,national championship,badminton
