col0,col1,col2,col3,col4,col5
Bahawalpur State,Bahawalpur,historical country,1690-01-01,Brockhaus and Efron Encyclopedic Dictionary,1955-01-01
Kingdom of Mysore,Mysore,historical country,1399-01-01,Brockhaus and Efron Encyclopedic Dictionary,1950-01-01
Travancore,Thiruvananthapuram,historical country,1729-01-01,Brockhaus and Efron Encyclopedic Dictionary,1949-01-01
Kingdom of Mysore,Mysore,vassal state,1399-01-01,Brockhaus and Efron Encyclopedic Dictionary,1950-01-01
Kashmir and Jammu,Srinagar,princely state of the British Raj,1846-01-01,Brockhaus and Efron Encyclopedic Dictionary,1952-01-01
Las Bela State,"Bela, Pakistan",princely state of the British Raj,1742-01-01,Great Soviet Encyclopedia (1926–1947),1955-10-14
Kapurthala State,Kapurthala,princely state of the British Raj,1772-01-01,Nordisk familjebok,1947-01-01
Cutch State,Bhuj,princely state of the British Raj,1147-01-01,Brockhaus and Efron Encyclopedic Dictionary,1948-01-01
Gwalior State,Ujjain,princely state of the British Raj,1761-01-01,Brockhaus and Efron Encyclopedic Dictionary,1948-01-01
Hyderabad State,Hyderabad,princely state of the British Raj,1724-01-01,Brockhaus and Efron Encyclopedic Dictionary,1948-01-01
