col0,col1,col2,col3,col4
Sands Hotel and Casino,hotel,Wayne McAllister,music venue,1952-01-01
Palms Casino Resort,hotel,Jon Jerde,casino,2001-01-01
Cosmopolitan of Las Vegas,hotel,Bernardo Fort-Brescia,casino,2004-04-01
Dunes,hotel,Maxwell Starkman,casino,1955-01-01
Fremont Hotel and Casino,hotel,Wayne McAllister,casino,1956-01-01
Sands Hotel and Casino,hotel,Wayne McAllister,casino,1952-01-01
The Venetian,hotel,KlingStubbins,casino,1997-01-01
Stratosphere Las Vegas,hotel,Skidmore Owings Merrill,casino,1996-01-01
Bally's Las Vegas Hotel & Casino,hotel,"Martin Stern, Jr.",casino,1973-12-05
Rio All-Suite Hotel and Casino,hotel,Marnell Companies,casino,1990-01-15
Aria Resort and Casino,hotel,César Pelli,casino,2009-01-01
The Drew Las Vegas,hotel,Carlos Zapata,casino,2020-01-01
