col0,col1,col2,col3
FIFA U-17 Women's World Cup,2,FIFA Women's World Cup,association football
PTT Bangkok Open,1,WTA tennis tournament,tennis
IAAF World Indoor Championships in Athletics,2,IAAF World Championships in Athletics,athletics
Balkan Athletics Indoor Championships,1,athletics meeting,indoor athletics
CERH European Women's Roller Hockey Junior Championship,1,championship,roller hockey (quad)
IAAF World Cross Country Championships,2,world championship,cross country running
German Swimming Championships,1,national championship,swimming
Asian Baseball Championship,2,championship,baseball
Trofeo Città di Brescia,1,single-day road race,road bicycle racing
Úrvalsdeild,1,national championship,association football
Girl's Africa Volleyball Championship U18,2,championship,volleyball
European Junior Swimming Championships,1,championship,swimming
Asian Junior Volleyball Championship,2,sports festival,volleyball
Asian Girls' Youth Championship,2,championship,volleyball
Asian Women's Junior Volleyball Championship,2,championship,volleyball
