col0,col1,col2,col3
Paraguay,Cerro Tres Kandú,Guarani,South America
Bolivia,Nevado Sajama,Aymara,South America
Paraguay,Cerro Tres Kandú,Spanish,South America
Colombia,Pico Simón Bolívar,Spanish,South America
Bolivia,Nevado Sajama,Spanish,South America
Zimbabwe,Mount Nyangani,Tswana,Africa
Eritrea,Emba Soira,Tigrinya,Africa
Zimbabwe,Mount Nyangani,Tonga,Africa
Seychelles,Morne Seychellois,Seychellois Creole,Africa
Zimbabwe,Mount Nyangani,Kalanga,Africa
Rwanda,Mount Karisimbi,Kinyarwanda,Africa
Malawi,Mulanje Massif,Chewa,Africa
