col0,col1,col2,col3
Hellboy,healing factor,Hellboy: Sword of Storms,superhero
Trigon,flight,Teen Titans,fictional shapeshifter
Spawn,energy blasts,Spawn: Armageddon,animated character
Blackheart,shapeshifting,Ghost Rider,film character
Neron,telepathy,Underworld Unleashed,supervillain
Blackheart,shapeshifting,Ghost Rider,supervillain
Neron,telepathy,Underworld Unleashed,comics character
Blackheart,shapeshifting,Ghost Rider,comics character
Cole Turner,telepathy,Charmed,fictional half-demon
Zarathos,pyrokinesis,Marvel Spotlight,demon in a work of fiction
Cole Turner,shapeshifting,Charmed,fictional shapeshifter
Blue Devil,healing factor,Young Justice,animated character
Zarathos,pyrokinesis,Marvel Spotlight,supervillain
