col0,col1,col2,col3,col4
Ḩamrūr adh Dhi'bī,Saudi Arabia,Eastern Province,82,depression
Ḩajlat al Makhātimīyah,Saudi Arabia,Riyadh Region,767,depression
Ḩafīrat ‘Īd,Saudi Arabia,Ha'il Region,742,depression
Ḩafīrat Umm Ţuwayqīyah,Saudi Arabia,Ha'il Region,854,depression
Ḩafīrat Suwaylim,Saudi Arabia,Ha'il Region,830,depression
Ḩafīrat Samrān,Saudi Arabia,Ha'il Region,860,depression
Ḩafīrat Salāmah,Saudi Arabia,Ha'il Region,875,depression
Ḩafīrat Rāḑī,Saudi Arabia,Ha'il Region,797,depression
Ḩafīrat Milqāţ,Saudi Arabia,Ha'il Region,834,depression
Ḩafīrat Farrāj,Saudi Arabia,Ha'il Region,795,depression
Ḩafīrat Bunayyān,Saudi Arabia,Ha'il Region,763,depression
