col0,col1,col2,col3,col4,col5
Prodănești,seat village,Moldova,139,Prodănești,Florești District
Hincăuți,seat village,Moldova,241,Hincăuți,Edineț District
Bleșteni,seat village,Moldova,232,Bleșteni,Edineț District
Rotunda,seat village,Moldova,258,Rotunda,Edineț District
Hîrtopul Mare,seat village,Moldova,205,Hîrtopul Mare,Criuleni District
Dolinnoe,seat village,Moldova,143,Dolinnoe,Criuleni District
Moșana,seat village,Moldova,200,Moșana,Dondușeni District
Miclești,seat village,Moldova,191,Miclești,Criuleni District
Bălăbănești,seat village,Moldova,57,Bălăbănești,Criuleni District
Răculești,seat village,Moldova,97,Răculești,Criuleni District
Hrușova,seat village,Moldova,55,Hrușova,Criuleni District
Teleșeuca,seat village,Moldova,231,Teleșeuca,Dondușeni District
