col0,col1,col2,col3
Hochkamp station,2,S11,1898-01-01
Berliner Tor station,5,S11,1906-01-01
Stellingen station,2,S21,1903-01-01
Berliner Tor station,5,S21,1906-01-01
Veddel station,2,S3,1897-01-01
Stellingen station,2,S3,1903-01-01
Königstrasse station,2,S3,1979-01-01
Halstenbek station,2,S3,1883-01-01
Fischbek station,2,S3,2007-01-01
Reeperbahn station,2,S3,1979-01-01
Stadthausbrücke station,2,S3,1975-01-01
Teltow Stadt railway station,2,S25 (Berlin),2005-01-01
Wartenberg station,2,S75 (Berlin),1985-12-20
