col0,col1,col2,col3,col4
Esch-sur-Alzette,2365.09,Canton of Esch-sur-Alzette,Puteaux,35382
Niederanven,4136,Canton of Luxembourg,Preveza,6222
Mondorf-les-Bains,1366,Canton of Remich,Cabourg,5273
Luxembourg,5124,Canton of Luxembourg,London Borough of Camden,119215
Esch-sur-Alzette,2365.09,Canton of Esch-sur-Alzette,Velletri,35382
Vianden,9.67,Canton of Vianden,Compiègne,2080
Differdange,22.18,Canton of Esch-sur-Alzette,Waterloo,26796
Mondorf-les-Bains,1366,Canton of Remich,Terracina,5273
Esch-sur-Alzette,2365.09,Canton of Esch-sur-Alzette,Bethnal Green,35382
Differdange,22.18,Canton of Esch-sur-Alzette,Fiuminata,26796
Mondorf-les-Bains,1366,Canton of Remich,Chur,5273
Diekirch,12.4,Canton of Diekirch,Monthey,6988
Roeser,2379,Canton of Esch-sur-Alzette,"Turi, Apulia",6459
Pétange,1193,Canton of Esch-sur-Alzette,Schio,19154
Esch-sur-Alzette,2365.09,Canton of Esch-sur-Alzette,Coimbra,35382
