col0,col1,col2,col3
A Peace Divided,A Peace Divided,Confederation series,2017-01-01
An Ancient Peace,An Ancient Peace,Confederation series,2015-01-01
The Obelisk Gate,The Obelisk Gate,The Broken Earth,2016-08-16
The Fifth Season,The Fifth Season,The Broken Earth,2015-08-04
The Game of Lives,The Game of Lives,The Mortality Doctrine,2015-01-01
Seven Surrenders,Seven Surrenders,Terra Ignota,2017-02-01
Too Like the Lightning,Too Like the Lightning,Terra Ignota,2016-05-10
Dead Heat,Dead Heat,Alpha and Omega,2015-01-01
Fair Game,Fair Game,Alpha and Omega,2012-01-01
Hunting Ground,Hunting Ground,Alpha and Omega,2009-01-01
Cry Wolf,Cry Wolf,Alpha and Omega,2008-01-01
The Hidden Oracle,The Hidden Oracle,The Trials of Apollo,2016-01-01
The Temptation of Forgiveness,The Temptation of Forgiveness,Commissario Brunetti novels,2018-01-01
The Ragged Astronauts,The Ragged Astronauts,Land and Overland,1986-07-01
Silence Fallen,Silence Fallen,Mercy Thompson series,2017-01-01
