col0,col1,col2,col3,col4,col5
2013 Danish Badminton Championships,national championship,2013 Danish Badminton Championships – Men's doubles,Vejen,2013-01-01,Denmark
1989 Danish Badminton Championships,national championship,1989 Danish Badminton Championships – Men's doubles,Nykøbing Falster,1989-01-01,Denmark
1993 Danish Badminton Championships,national championship,1993 Danish Badminton Championships – Men's doubles,Middelfart,1993-01-01,Denmark
1988 Danish Badminton Championships,national championship,1988 Danish Badminton Championships – Men's doubles,Skagen,1988-01-01,Denmark
2003 Danish Badminton Championships,national championship,2003 Danish Badminton Championships – Men's doubles,Svendborg,2003-01-01,Denmark
1990 Danish Badminton Championships,national championship,1990 Danish Badminton Championships – Men's doubles,Helsingør,1990-01-01,Denmark
1991 Danish Badminton Championships,national championship,1991 Danish Badminton Championships – Men's doubles,Aalborg,1991-01-01,Denmark
1960 Danish Badminton Championships,national championship,1960 Danish Badminton Championships – Men's doubles,Odense,1960-01-01,Denmark
1992 Danish Badminton Championships,national championship,1992 Danish Badminton Championships – Men's doubles,Silkeborg,1992-01-01,Denmark
1976 Danish Badminton Championships,national championship,1976 Danish Badminton Championships – Mixed doubles,Copenhagen,1976-01-01,Denmark
1974 Danish Badminton Championships,national championship,1974 Danish Badminton Championships – Mixed doubles,Copenhagen,1974-01-01,Denmark
1969 Danish Badminton Championships,national championship,1969 Danish Badminton Championships – Mixed doubles,Copenhagen,1969-01-01,Denmark
1968 Danish Badminton Championships,national championship,1968 Danish Badminton Championships – Mixed doubles,Copenhagen,1968-01-01,Denmark
