col0,col1,col2,col3
Sekhemka-A 105,Ancient Egypt,55,Sekhemka
Sekhemka-A 103,Ancient Egypt,84,Sekhemka
Sekhemka-A 104,Ancient Egypt,46,Sekhemka
Sekhemka-A 102,Ancient Egypt,67.5,Sekhemka
Kohol spoon as swimmer-MAHG A 2004-42,Ancient Egypt,5.3,swimmer
Vase shaped like a kneeled woman-AM 329,Carthage,13,kneeling
Owl hieroglyh-MAHG A 2004-32,Ancient Egypt,8,owl
Offering bearer stele-MAHG 19627b,Ancient Egypt,38,Sacrifice Ritual
Offering stele-MAHG 23473,Ancient Egypt,53,Sacrifice Ritual
Soldiers with axes and shields-MAGH 4584 4588,Ancient Egypt,21,soldier
Funerary mask-MAHG 007059,Ancient Egypt,25,human head
Cup with two crocodiles and a boat-MAHG D 1183,Ancient Egypt,4,crocodile taco
Standing man figurine-MAHG 23458,Ancient Egypt,21,standing
Sekhemka-A 104,Ancient Egypt,46,scrivener
