col0,col1,col2,col3
White County,Eastern Time Zone,county of Indiana,White County
Spencer County,America/Chicago,county of Indiana,Spencer County
Franklin County,Eastern Time Zone,county of Indiana,Franklin County
Jackson County,Eastern Time Zone,county of Indiana,Jackson County
Jasper County,America/Chicago,county of Indiana,Jasper County
Porter County,America/Chicago,county of Indiana,Porter County
Ohio County,Eastern Time Zone,county of Indiana,Ohio County
Grant County,Eastern Time Zone,county of Indiana,Grant County
Jay County,Eastern Time Zone,county of Indiana,Jay County
Johnson County,Eastern Time Zone,county of Indiana,Johnson County
Madison County,Eastern Time Zone,county of Indiana,Madison County
