col0,col1,col2,col3
Eurovision Song Contest 1958,Eurovision Song Contest 1959,Liane Augustin,European Broadcasting Union
Eurovision Song Contest 1961,Eurovision Song Contest 1962,Franca di Rienzo,European Broadcasting Union
Eurovision Song Contest 1958,Eurovision Song Contest 1959,André Claveau,European Broadcasting Union
Eurovision Song Contest 1961,Eurovision Song Contest 1962,Lill-Babs,European Broadcasting Union
Eurovision Song Contest 1958,Eurovision Song Contest 1959,Raquel Rastenni,European Broadcasting Union
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Birthe Wilke,European Broadcasting Union
Eurovision Song Contest 1957,Eurovision Song Contest 1958,Patricia Bredin,European Broadcasting Union
Eurovision Song Contest 1961,Eurovision Song Contest 1962,Conchita Bautista,European Broadcasting Union
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Brita Borg,European Broadcasting Union
Eurovision Song Contest 1958,Eurovision Song Contest 1959,Alice Babs,European Broadcasting Union
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Teddy Scholten,European Broadcasting Union
Eurovision Song Contest 1957,Eurovision Song Contest 1958,Paule Desjardins,European Broadcasting Union
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Domenico Modugno,European Broadcasting Union
Eurovision Song Contest 1958,Eurovision Song Contest 1959,Lys Assia,European Broadcasting Union
