col0,col1,col2,col3
Il Suono del tempo,Premiata Forneria Marconi,limited edition,Italy
Songs of Theodorakis,Irene Papas,debut album,United States of America
Arc-Weld,Neil Young and Crazy Horse,triple album,United States of America
Songs of Theodorakis,Irene Papas,covers album,United States of America
Primera fila,"Sasha, Benny y Erik",debut album,Mexico
Year of the Horse,Neil Young and Crazy Horse,double album,United States of America
Solo,Cecil Taylor,solo album,Japan
25 años de música,Congreso,live album,Chile
Gira al Sur,Congreso,live album,Chile
Zénith 2007,Michel Sardou,double album,France
Vivant 83,Michel Sardou,double album,France
Banana Republic,Francesco De Gregori,live album,Italy
Extended Versions – The Encore Collection,Deep Purple,reissue,United States of America
Live Rust,Neil Young and Crazy Horse,double album,United States of America
