col0,col1,col2,col3
Battleship Potemkin,Nikolai Nikolayevich Kryukov,Ukraine,Nina Agadzhanova-Shutko
The Hunchback of Notre Dame,Cecil Copping,Paris,"Edward T. Lowe, Jr."
Intolerance,Joseph Carl Breil,Paris,Frank E. Woods
London After Midnight,Robert Israel,London,Waldemar Young
Asphalt,Willy Schmidt-Gentner,Berlin,Rolf E. Vanloo
London After Midnight,Robert Israel,London,Joseph Farnham
People on Sunday,Otto Stenzel,Berlin,Edgar George Ulmer
Battleship Potemkin,Nikolai Nikolayevich Kryukov,Ukraine,Nikolai Aseev
Aelita,Igor Stravinsky,Mars,Fedor Ozep
Intolerance,Joseph Carl Breil,Paris,Anita Loos
Asphalt,Willy Schmidt-Gentner,Berlin,János Székely
Aelita,Igor Stravinsky,Mars,Aleksey Nikolayevich Tolstoy
Nosferatu,Hans Erdmann,Orava Castle,Henrik Galeen
Asphalt,Willy Schmidt-Gentner,Berlin,Joe May
