col0,col1,col2,col3
Pamsendorf wind farm,Germany,wind farm,Pamsendorf
Hollich wind farm,Germany,wind farm,Hollich
Ytre Vikna wind farm,Norway,wind farm,Ytter-Vikna
Paraguaná Wind Farm,Venezuela,wind farm,Paraguaná Peninsula
Schwarzenberg wind farm,Germany,wind farm,Schwarzenberg
Tarkhankut Wind Farm,Russia,wind farm,Tarkhankut Peninsula
Novoazovsk wind farm,Ukraine,wind farm,Novoazovsk Raion
San Gorgonio Pass Wind Farm,United States of America,wind farm,San Gorgonio Pass
Wybelsumer Polder wind farm,Germany,wind farm,Wybelsum
Sintfeld wind farm,Germany,wind farm,Sintfeld
Plauerhagen wind farm,Germany,wind farm,Plauerhagen
Asseln wind farm,Germany,wind farm,Asseln
Vogelsberg wind farm,Germany,wind farm,Vogelsberg
Tauern wind farm,Austria,wind farm,Lower Tauern
Windpark A7,Netherlands,wind farm,A7 motorway
