col0,col1,col2,col3
Rita Desjardin,Rita L. Desjardin,physical education teacher,Miss Gardner
Luke Cage,Carl Lucas,mercenary,Luke Cage
Batman,Bruce Wayne,superhero,The Batman
Jack Torrance,John Daniel Edward Torrance,building manager,Jack Torrance
Iron Man,"Anthony ""Tony"" Edward Carbonell Stark",businessperson,Iron Man
Captain Marvel,William Joseph Batson,reporter,Shazam
Cyborg,Victor Stone,student,Cyborg
Batman,Bruce Wayne,superhero,Batman
Punisher,Frank Castiglione,marines,The Punisher
Catwoman,Selina Kyle,superhero,Patience Phillips
Batman,Bruce Wayne,superhero,Batman
Barry Allen,Bartholomew Henry Allen,superhero,Barry Allen
Harley Quinn,Harleen Frances Quinzel,clown,Harley Quinn
Penguin,Oswald Chesterfield Cobblepot,cleaner,Oswald Cobblepot
