col0,col1,col2,col3,col4,col5,col6
Kanno-ji,Buddhist temple,Hagiwara-ji,Mannō,Bhaisajyaguru,Japan,Kaigan-ji
Kounomine-ji,Buddhist temple,Kongouchou-ji,Yasuda,Eleven-faced Guanyin,Japan,Dainichi-ji
Shiromine-ji,Buddhist temple,Sanuki Kokubun-ji,Sakaide,Thousand-armed Guanyin,Japan,Negoro-ji
Jōruri-ji,Buddhist temple,Iwaya-ji,Matsuyama,Bhaisajyaguru,Japan,Yasaka-ji
Eifuku-ji,Buddhist temple,Taisan-ji,Ehime Prefecture,Amitābha,Japan,Senyuu-ji
Mandara-ji,Buddhist temple,Iyadani-ji,Zentsūji,Vairocana,Japan,Shusshaka-ji
Meiseki-ji,Buddhist temple,Butsumoku-ji,Seiyo,Thousand-armed Guanyin,Japan,Daihou-ji
Monju-in,Buddhist temple,Eitoku-ji,Matsuyama,Kṣitigarbha,Japan,Koryu-ji
Enkou-ji,Buddhist temple,Kongoufuku-ji,Sukumo,Bhaisajyaguru,Japan,Kanjizai-ji
Tennō-ji,Buddhist temple,Gōshō-ji,Sakaide,Eleven-faced Guanyin,Japan,Sanuki Kokubun-ji
