col0,col1,col2,col3
A study for a nude.,man,64.5,Théodore Géricault
Portrait of a Peasant,peasant,25.5,Vasily Vereshchagin
Study for L'Équipe de Cardiff,sporting event,21,Robert Delaunay
"Study for ""The Cardiff Team""",sports festival,17.5,Robert Delaunay
Study for Portrait of Philippe Soupault,railing,129.9,Robert Delaunay
Study for L'Équipe de Cardiff,athlete,21,Robert Delaunay
"Study for ""The Cardiff Team""",athlete,17.5,Robert Delaunay
The Road to Laon,Laon Cathedral,100,Robert Delaunay
Study for Portrait of Philippe Soupault,Philippe Soupault,129.9,Robert Delaunay
Study for L'Équipe de Cardiff,Ferris wheel,21,Robert Delaunay
"Study for ""The Cardiff Team""",Ferris wheel,17.5,Robert Delaunay
"Saint-Cloud, Landscape Study",Saint-Cloud,33,Robert Delaunay
Study for Portrait of Philippe Soupault,balcony,129.9,Robert Delaunay
The Road to Laon,Laon,100,Robert Delaunay
"Study for ""The Cardiff Team""",advertising,17.5,Robert Delaunay
