col0,col1,col2,col3,col4
Indian Journal of Psychiatry,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,1949-01-01
Indian Journal of Ophthalmology,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,1953-01-01
Indian Journal of Nephrology,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,1991-01-01
Indian Journal of Medical Sciences,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,1947-01-01
Indian Journal of Medical Microbiology,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,1983-01-01
Indian Journal of Dental Research,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,2005-01-01
Indian Journal of Community Medicine,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,1985-01-01
Indian Journal of Anaesthesia,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,2002-01-01
Conservation and Society,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,2003-01-01
Asian Journal of Transfusion Science,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,2007-01-01
Annals of Thoracic Medicine,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,2006-01-01
Annals of Pediatric Cardiology,Creative Commons Attribution–NonCommercial-ShareAlike,English,India,2008-01-01
