col0,col1,col2,col3
Ram Hill Colliery and dramway,coal mine,United Kingdom,scheduled monument
Elms Colliery,coal mine,United Kingdom,scheduled monument
Mine Theresia,coal mine,Germany,architectural heritage monument
Glenrock early coalmining sites,archaeological site,Australia,Heritage Act - State Heritage Register
Mine Theresia,mine,Germany,architectural heritage monument
Zollverein Coal Mine Industrial Complex,industrial heritage site,Germany,UNESCO World Heritage Site
Mine Herberholz,clubhouse,Germany,architectural heritage monument
"Centre historique minier, Lewarde",coal mine,France,monument historique classé
Blegny-Mine,coal mine,Belgium,part of World Heritage Site
Bois-du-Luc,coal mine,Belgium,exceptional heritage of Wallonia
Bois du Cazier,coal mine,Belgium,exceptional heritage of Wallonia
Mine Nachtigall,coal mine,Germany,architectural heritage monument
Mine Martha,coal mine,Germany,architectural heritage monument
Mine Hermann,coal mine,Germany,architectural heritage monument
