col0,col1,col2,col3,col4
Oppidum d'Altimurium,registered historic monument,France,archaeological site,Murviel-lès-Montpellier
Camp de Bierre,bien recensé dans l'inventaire général du patrimoine culturel,France,archaeological site,Merri
Argentomagus,monument historique classé,France,archaeological site,Saint-Marcel
Le Cheslé,exceptional heritage of Wallonia,Belgium,archaeological site,La Roche-en-Ardenne
Ambrussum,monument historique classé,France,archaeological site,Villetelle
Engehalbinsel,class A Swiss cultural property of national significance,Switzerland,archaeological site,Bern
Alesia,registered historic monument,France,archaeological site,Alise-Sainte-Reine
Gondole,registered historic monument,France,archaeological site,Le Cendre
Bibracte,Grand Site de France,France,archaeological site,Larochemillay
Glauberg,Kulturdenkmal,Germany,archaeological site,Hesse
