col0,col1,col2,col3
2018 Route Adélie,Benoît Vaugrenard,Route Adélie,Benoît Vaugrenard
1997 Route Adélie,Nicolas Jalabert,Route Adélie,Nicolas Jalabert
1996 Route Adélie,Marc Bouillon,Route Adélie,Marc Bouillon
2018 Route Adélie,Samuel Dumoulin,Route Adélie,Benoît Vaugrenard
1997 Route Adélie,Marc Streel,Route Adélie,Nicolas Jalabert
1996 Route Adélie,Tyler Hamilton,Route Adélie,Marc Bouillon
2011 Route Adélie,Mathieu Drujon,1.1,Renaud Dion
1998 Route Adélie,Pascal Lino,Route Adélie,Pascal Lino
1999 Route Adélie,Torsten Schmidt,Route Adélie,Torsten Schmidt
2006 Route Adélie,Samuel Dumoulin,Route Adélie,Samuel Dumoulin
2001 Route Adélie,Jaan Kirsipuu,Route Adélie,Jaan Kirsipuu
2000 Route Adélie,Jens Voigt,Route Adélie,Laurent Brochard
1998 Route Adélie,Jaan Kirsipuu,Route Adélie,Jaan Kirsipuu
2007 Route Adélie,Yuri Trofimov,Route Adélie,Rémi Pauriol
