col0,col1,col2,col3
RETRACTED: Colloids Versus Crystalloids and Tissue Oxygen Tension in Patients Undergoing Major Abdominal Surgery,retraction,RETRACTED: Colloids Versus Crystalloids and Tissue Oxygen Tension in Patients Undergoing Major Abdominal Surgery,2001-08-01
Peripheral Thymus-Dependent,retraction,Peripheral Thymus-Dependent (T) Lymphocytes in Graves's Disease and Hashimoto's Thyroiditis,1973-06-21
Retracted: Fospropofol Assay Issues and Impact on Pharmacokinetic and Pharmacodynamic Evaluation,retraction,Retracted: Fospropofol Assay Issues and Impact on Pharmacokinetic and Pharmacodynamic Evaluation,2008-11-01
"Retraction for Cheng et al., ""Salecanase, a Novel Glycosyl Hydrolase from Paenibacillus sp. S09""",retraction,"Retraction for Cheng et al., ""Salecanase, a Novel Glycosyl Hydrolase from Paenibacillus sp. S09""",2018-10-15
Retraction,retraction,Retraction,2010-06-01
RETRACTED:,retraction,RETRACTED: (p)ppGpp Controls Bacterial Persistence by Stochastic Induction of Toxin-Antitoxin Activity,2013-08-01
Retraction Notice of Sensitivity analysis for average treatment effects in matched observational studies,retraction,Retraction Notice of Sensitivity analysis for average treatment effects in matched observational studies,2015-12-15
"Retraction for Falci et al., ""Low Sensitivity of Lateral-Flow Device-Aspergillus in Patients with Probable and Proven Aspergillosis: Results from a Multicentre Evaluation"".",retraction,"Retraction for Falci et al., ""Low Sensitivity of Lateral-Flow Device-Aspergillus in Patients with Probable and Proven Aspergillosis: Results from a Multicentre Evaluation"".",2018-04-25
RETRACTED: In sickness and in health? Physical illness as a risk factor for marital dissolution in later life.,retraction,RETRACTED: In sickness and in health? Physical illness as a risk factor for marital dissolution in later life.,2015-03-01
Retraction Notice to: SIRT1 Suppresses β-Amyloid Production by Activating the α-Secretase Gene ADAM10.,retraction,Retraction Notice to: SIRT1 Suppresses β-Amyloid Production by Activating the α-Secretase Gene ADAM10.,2014-08-14
EDITORIAL RETRACTION: MiR-181c Regulates Human Embryonic Stem Cell.,retraction,EDITORIAL RETRACTION: MiR-181c Regulates Human Embryonic Stem Cell.,2015-07-01
Retraction for Shen et al: Oocyte-like cells can be differentiated from mouse embryonic stem cells induced by the stage-specific ovary-conditioned medium and cocultured ovary somatic cells in vitro.,retraction,Retraction for Shen et al: Oocyte-like cells can be differentiated from mouse embryonic stem cells induced by the stage-specific ovary-conditioned medium and cocultured ovary somatic cells in vitro.,2007-09-13
"Retraction Note to the article ""Up-regulation of miR-125b reverses epithelial-mesenchymal transition in paclitaxel-resistant lung cancer cells.",retraction,"Retraction Note to the article ""Up-regulation of miR-125b reverses epithelial-mesenchymal transition in paclitaxel-resistant lung cancer cells.",2015-09-10
Retraction Notice to: An ATP-Competitive Inhibitor Modulates the Allosteric Function of the HER3 Pseudokinase.,retraction,Retraction Notice to: An ATP-Competitive Inhibitor Modulates the Allosteric Function of the HER3 Pseudokinase.,2017-07-01
