col0,col1,col2,col3,col4,col5
Swimming at the 2018 Summer Youth Olympics,swimming,Youth Olympic sports discipline event,Argentina,2018-01-01,Swimming at the 2014 Summer Youth Olympics
Fencing at the 2018 Summer Youth Olympics,fencing,Youth Olympic sports discipline event,Argentina,2018-01-01,Fencing at the 2014 Summer Youth Olympics
Canoeing at the 2018 Summer Youth Olympics,canoeing and kayaking,Youth Olympic sports discipline event,Argentina,2018-01-01,Canoeing at the 2014 Summer Youth Olympics
Athletics at the 2018 Summer Youth Olympics,athletics,Youth Olympic sports discipline event,Argentina,2018-01-01,Athletics at the 2014 Summer Youth Olympics
Beach volleyball at the 2018 Summer Youth Olympics,volleyball,Youth Olympic sports discipline event,Argentina,2018-01-01,Beach volleyball at the 2014 Summer Youth Olympics
Taekwondo at the 2018 Summer Youth Olympics,taekwondo,Youth Olympic sports discipline event,Argentina,2018-01-01,Taekwondo at the 2014 Summer Youth Olympics
Wrestling at the 2018 Summer Youth Olympics,wrestling,Youth Olympic sports discipline event,Argentina,2018-01-01,Wrestling at the 2014 Summer Youth Olympics
Gymnastics at the 2018 Summer Youth Olympics,gymnastics,Youth Olympic sports discipline event,Argentina,2018-01-01,Gymnastics at the 2014 Summer Youth Olympics
Cycling at the 2018 Summer Youth Olympics,cycle sport,Youth Olympic sports discipline event,Argentina,2018-01-01,Cycling at the 2014 Summer Youth Olympics
Boxing at the 2018 Summer Youth Olympics,boxing,Youth Olympic sports discipline event,Argentina,2018-01-01,Boxing at the 2014 Summer Youth Olympics
Sailing at the 2018 Summer Youth Olympics,sailing,Youth Olympic sports discipline event,Argentina,2018-01-01,Sailing at the 2014 Summer Youth Olympics
Field hockey at the 2018 Summer Youth Olympics,field hockey,Youth Olympic sports discipline event,Argentina,2018-01-01,Field hockey at the 2014 Summer Youth Olympics
