col0,col1,col2,col3
Almere Stad public library,WSF-library,Stadhuisplein,Almere Stad
Bavarian State Library,state library of Germany,Ludwigstrasse,Munich
Gasteig,concert hall,Rosenheimer Straße,Haidhausen
Gelman Library,library building,H Street,Foggy Bottom
Rikhardinkatu Library,library building,Rikhardinkatu,Kaartinkaupunki
Old Library,library building,The Hayes,Cardiff city centre
James Madison Memorial Building,library building,Independence Avenue,Southeast
Grande Bibliothèque,library building,De Maisonneuve Boulevard,Quartier Latin de Montreal
Saint-Sulpice Library,library building,Saint Denis Street,Quartier Latin de Montreal
Thomas Jefferson Building,library building,Independence Avenue,Southeast
Haarlem central public library,library building,Gasthuisstraat,Oude Stad
Library of the National Bank of Belgium,library building,Rue Montagne aux Herbes Potagères - Warmoesberg,Pentagon
"Mariënburg public library, Nijmegen",library building,Mariënburg,Nijmegen
Almere Stad public library,library building,Stadhuisplein,Almere Stad
Staatsbibliothek zu Berlin,library building,Potsdamer Straße,Tiergarten
