col0,col1,col2,col3
Hamburg,urban district of Lower Hamburg,State Archives of the Free and Hanseatic City of Hamburg,UTC+01:00
Berlin,town divided by border,Landesarchiv Berlin,UTC+01:00
Lübeck,urban municipality of Germany,Archive of the Hanseatic City of Lübeck,UTC+01:00
Hamburg,urban municipality of Germany,State Archives of the Free and Hanseatic City of Hamburg,UTC+01:00
Berlin,urban municipality of Germany,Landesarchiv Berlin,UTC+01:00
Hamburg,Einheitsgemeinde of Germany,State Archives of the Free and Hanseatic City of Hamburg,UTC+01:00
Berlin,Einheitsgemeinde of Germany,Landesarchiv Berlin,UTC+01:00
Hamburg,port settlement,State Archives of the Free and Hanseatic City of Hamburg,UTC+01:00
Berlin,seat of government,Landesarchiv Berlin,UTC+01:00
Hamburg,city with millions of inhabitants,State Archives of the Free and Hanseatic City of Hamburg,UTC+01:00
Berlin,city with millions of inhabitants,Landesarchiv Berlin,UTC+01:00
