col0,col1,col2,col3,col4
Corpse Bride,Caroline Thompson,color,Jane Horrocks,United States of America
The Nightmare Before Christmas,Tim Burton,color,Catherine O'Hara,United States of America
Corpse Bride,Caroline Thompson,color,Emily Watson,United States of America
ParaNorman,Chris Butler,color,Leslie Mann,United States of America
Corpse Bride,Caroline Thompson,color,Albert Finney,United States of America
ParaNorman,Chris Butler,color,John Goodman,United States of America
Corpse Bride,John August,color,Danny Elfman,United States of America
The Nightmare Before Christmas,Caroline Thompson,color,Danny Elfman,United States of America
Corpse Bride,Caroline Thompson,color,Danny Elfman,United States of America
The Nightmare Before Christmas,Tim Burton,color,Danny Elfman,United States of America
Corpse Bride,Caroline Thompson,color,Helena Bonham Carter,United States of America
