col0,col1,col2,col3,col4
Ibb Governorate,2505816,Governor of Ibb Governorate,As Sabrah District,1721
Lahij Governorate,865791,Governor of Lahij Governorate,Al Maqatirah District,448
Ibb Governorate,2505816,Governor of Ibb Governorate,As Saddah District,1721
Lahij Governorate,865791,Governor of Lahij Governorate,Al Qabbaytah District,448
Sana'a Governorate,1042468,Governor of Sana'a Governorate,Arhab District,2501
Ad Dali' Governorate,597936,Governor of Ad Dali' Governorate,Juban District,1975
Lahij Governorate,865791,Governor of Lahij Governorate,Yahr District,448
Ad Dali' Governorate,597936,Governor of Ad Dali' Governorate,Jahaf District,1975
Sana'a Governorate,1042468,Governor of Sana'a Governorate,Bani Dhabyan District,2501
Al Mahwit Governorate,599340,Governor of Al Mahwit Governorate,Shibam Kawkaban District,1150
Sana'a Governorate,1042468,Governor of Sana'a Governorate,Nihm District,2501
Al Mahwit Governorate,599340,Governor of Al Mahwit Governorate,Al Khabt District,1150
Sana'a Governorate,1042468,Governor of Sana'a Governorate,Jihanah District,2501
Al Mahwit Governorate,599340,Governor of Al Mahwit Governorate,Bani Sa'd District,1150
