col0,col1,col2,col3,col4
Madison County,Canton,Canton,100412,"National Register of Historic Places listings in Madison County, Mississippi"
Lincoln County,Brookhaven,Brookhaven,34810,"National Register of Historic Places listings in Lincoln County, Mississippi"
Leflore County,Greenwood,Greenwood,31607,"National Register of Historic Places listings in Leflore County, Mississippi"
Lee County,Tupelo,Tupelo,85340,"National Register of Historic Places listings in Lee County, Mississippi"
Lawrence County,Monticello,Monticello,12514,"National Register of Historic Places listings in Lawrence County, Mississippi"
Lauderdale County,Meridian,Meridian,80254,"National Register of Historic Places listings in Lauderdale County, Mississippi"
Lafayette County,Oxford,Oxford,51318,"National Register of Historic Places listings in Lafayette County, Mississippi"
Jefferson County,Fayette,Fayette,7629,"National Register of Historic Places listings in Jefferson County, Mississippi"
Jackson County,Pascagoula,Pascagoula,140450,"National Register of Historic Places listings in Jackson County, Mississippi"
Holmes County,Lexington,Lexington,18428,"National Register of Historic Places listings in Holmes County, Mississippi"
Hinds County,Jackson,Jackson,244899,"National Register of Historic Places listings in Hinds County, Mississippi"
