col0,col1,col2,col3
Cape Plaka,Crimean Peninsula,Russia,natural monument of Russia
Kenavara,Tiree,United Kingdom,bird colony
Aird of Kinloch,Isle of Mull,United Kingdom,outcrop
Dennis Head,North Ronaldsay,United Kingdom,headland
Grey Head,Calf of Eday,United Kingdom,headland
Rubha Craiginis,Tiree,United Kingdom,headland
Kenavara,Tiree,United Kingdom,headland
Hill Point,Lake Itasca,United States of America,headland
Bear Paw Point,Lake Itasca,United States of America,headland
Múlin,Streymoy,Faroe Islands,headland
Fleygabergstangi,Koltur,Faroe Islands,headland
Glyvraberg,Suðuroy,Faroe Islands,headland
Heidnatorva,Streymoy,Faroe Islands,headland
Kambsmúli,Streymoy,Faroe Islands,headland
Klivarnar,Vágar,Faroe Islands,headland
