col0,col1,col2,col3,col4,col5
Ștefan Vodă District,district of Moldova,62072,Odessa Oblast,Moldova,2002-01-01
Soroca District,district of Moldova,77656,Vinnytsia Oblast,Moldova,2002-01-01
Cahul District,district of Moldova,105324,Odessa Oblast,Moldova,1964-12-23
Căușeni District,district of Moldova,81185,Odessa Oblast,Moldova,2002-01-01
Basarabeasca District,district of Moldova,23012,Odessa Oblast,Moldova,2002-01-01
Dondușeni District,district of Moldova,37856,Vinnytsia Oblast,Moldova,2002-01-01
Taraclia District,district of Moldova,37357,Odessa Oblast,Moldova,2002-01-01
Florești District,district of Moldova,76457,Kamenka District,Moldavian Soviet Socialist Republic,2002-01-01
Șoldănești District,district of Moldova,36743,Kamenka District,Moldova,2002-01-01
Briceni District,district of Moldova,70029,Chernivtsi Oblast,Moldova,2002-01-01
Cimișlia District,district of Moldova,49299,Odessa Oblast,Moldova,2002-01-01
Ocnița District,district of Moldova,47425,Vinnytsia Oblast,Moldova,2002-01-01
Briceni District,raion,70029,Chernivtsi Oblast,Moldova,2002-01-01
Soroca District,district of Moldova,77656,Dondușeni District,Moldova,2002-01-01
Cahul District,district of Moldova,105324,Taraclia District,Moldova,1964-12-23
