col0,col1,col2,col3,col4
HD 132049,7.3647,224.0643424520004,J2000.0,StKM 1-1194
HD 208776,26.0688,329.618415817079,J2000.0,** RAO 73B
HD 28907,16.0319,69.07609806713624,J2000.0,HD 28907B
HD 114520,6.3894,197.7181244103611,J2000.0,2MASS J13105177+2114087
BD+51 318A,15.4992,22.7299307610385,J2000.0,G 173-3
HD 6645B,3.3456,16.9586564508334,J2000.0,UCAC3 274-15018
HD 6645A,2.9887,16.95646399598458,J2000.0,UCAC3 274-15018
HD 38A,86.8735,1.42092453186042,J2000.0,GSC 03246-01100
HD 66066A,2.3805,119.59293553967709,J2000.0,HD 66066B
HD 180553A,0.9878,288.98737133175746,J2000.0,HD 180553B
HD 112486A,11.5979,194.0731863328079,J2000.0,HD 112486B
HD 41824A,32.5101,91.19449633295291,J2000.0,HD 41824B
