col0,col1,col2,col3,col4
Casa Wassermann,apartment building,Italy,Italian national heritage,Viale Lombardia
Edifício Sulacap,apartment building,Brazil,IPAC historic heritage site,Avenida Sete de Setembro
Via Giovanni Pacini 23,apartment building,Italy,Italian national heritage,Via Giovanni Pacini
Via Giovanni Pacini 60,apartment building,Italy,Italian national heritage,Via Giovanni Pacini
Montrose Apartments,apartment building,Canada,listed in a community heritage register,Blanshard Street
1411 Walnut Street Building,apartment building,United States of America,place listed on the National Register of Historic Places,Walnut Street
Edifício Sulacap,historic site,Brazil,IPAC historic heritage site,Avenida Sete de Setembro
1411 Walnut Street Building,commercial building,United States of America,place listed on the National Register of Historic Places,Walnut Street
"37 Stall Street and Arlington House flats 10, 11, 21, 22, 32, 33 and public areas only",shop,United Kingdom,Grade I listed building,"Bath Street, Bath"
Unité d'Habitation de Marseille,apartment building,France,monument historique classé,boulevard Michelet
Kennedy-Warren Apartment Building,apartment building,United States of America,place listed on the National Register of Historic Places,Connecticut Avenue NW
The Ansonia,apartment building,United States of America,place listed on the National Register of Historic Places,Broadway
The San Remo,apartment building,United States of America,New York City Landmark,Central Park West
The Dakota,apartment building,United States of America,National Historic Landmark,72nd Street
