col0,col1,col2,col3,col4,col5
[VV2006] J104943.3+044948,204303,0.0583,162.4303685406659,J2000.0,[CCG2012] U1.28
QSO B1044+056,206804,0.0419,161.8881937508242,J2000.0,[CCG2012] U1.28
QSO B1045+056,199528,0.0526,162.0016915261173,J2000.0,[CCG2012] U1.28
[VV2000] J105008.0+043659,191776,0.1828,162.5329287902946,J2000.0,[CCG2012] U1.11
[VV2006] J103200.3+022056,180244,0.3878,158.0008713420714,J2000.0,[CCG2012] U1.11
SDSS J140718.49+535606.7,103281,0.8217,211.8271213836303,J2000.0,[SPD2011] 19365
SDSS J155211.57+362809.1,58604,0.1101,238.0482260353553,J2000.0,[SPD2011] 18019
2MASS J15124980+2242001,85367,0.2662,228.2074918084302,J2000.0,[SPD2011] 15230
NGC 7213,1763,0.8341,332.3175444303696,J2000.0,[T2015] nest 200367
NGC 4235,2423,0.158,184.2911850951532,J2000.0,[T2015] nest 120002
