col0,col1,col2,col3,col4
帝,kanji,Jōyō kanji,巾,Table of Jōyō kanji
国,simplified Chinese characters,grade 2 kyōiku kanji,⿴,Table of Jōyō kanji
帝,kanji,Jōyō kanji,⿳,Table of Jōyō kanji
六,kanji,grade 1 kyōiku kanji,⿱,Table of Jōyō kanji
帝,kanji,Jōyō kanji,⿱,Table of Jōyō kanji
国,simplified Chinese characters,grade 2 kyōiku kanji,玉,Table of Jōyō kanji
六,kanji,grade 1 kyōiku kanji,八,Table of Jōyō kanji
国,simplified Chinese characters,grade 2 kyōiku kanji,囗,Table of General Standard Chinese Characters
帝,kanji,Jōyō kanji,丷,Table of General Standard Chinese Characters
六,kanji,grade 1 kyōiku kanji,亠,Table of General Standard Chinese Characters
帝,kanji,Jōyō kanji,巾,Table of General Standard Chinese Characters
