col0,col1,col2,col3
Taffy was a Welshman,thief,1780-01-01,English
Old King Cole,fiddler,1708-01-01,English
Jack Sprat,married couple,1639-01-01,English
Jack and Jill,head injury,1765-01-01,English
"Tom, Tom, the Piper's Son",theft,1795-01-01,English
The Queen of Hearts,theft,1782-04-01,English
Taffy was a Welshman,theft,1780-01-01,English
Rub-a-dub-dub,candle-maker,1798-01-01,English
Little Tommy Tucker,white bread,1744-01-01,English
Jack Be Nimble,agility,1844-01-01,English
There was an Old Woman Who Lived in a Shoe,parenting,1784-01-01,English
Old Mother Hubbard,repetition,1797-01-01,English
Jack Be Nimble,jumping,1844-01-01,English
The Queen of Hearts,tart,1782-04-01,English
