col0,col1,col2,col3
EB 50,rapid transit train service,Germany,Unterfranken-Shuttle
EB 40,rapid transit train service,Germany,Unterfranken-Shuttle
9,rapid transit train service,United States of America,New York City Subway
Rockaway Park Shuttle,rapid transit train service,United States of America,New York City Subway
Franklin Avenue Shuttle,rapid transit train service,United States of America,New York City Subway
42nd Street Shuttle,rapid transit train service,United States of America,New York City Subway
S,rapid transit train service,United States of America,New York City Subway
W,rapid transit train service,United States of America,New York City Subway
V,rapid transit train service,United States of America,New York City Subway
L,rapid transit train service,United States of America,New York City Subway
G,rapid transit train service,United States of America,New York City Subway
J/Z,rapid transit train service,United States of America,New York City Subway
R,rapid transit train service,United States of America,New York City Subway
