col0,col1,col2,col3,col4,col5,col6
1978 Brazilian Grand Prix,Brazil,63,auto racing,1978-01-29,Carlos Reutemann,Ronnie Peterson
1973 Brazilian Grand Prix,Brazil,40,auto racing,1973-02-11,Emerson Fittipaldi,Ronnie Peterson
1984 Brazilian Grand Prix,Brazil,61,auto racing,1984-03-25,Alain Prost,Elio de Angelis
1985 Brazilian Grand Prix,Brazil,61,auto racing,1985-04-07,Alain Prost,Michele Alboreto
1974 Brazilian Grand Prix,Brazil,32,auto racing,1974-01-27,Clay Regazzoni,Emerson Fittipaldi
2000 Brazilian Grand Prix,Brazil,71,auto racing,2000-03-26,Michael Schumacher,Mika Häkkinen
1980 Brazilian Grand Prix,Brazil,40,auto racing,1980-01-27,René Arnoux,Jean-Pierre Jabouille
1983 Brazilian Grand Prix,Brazil,63,auto racing,1983-03-13,Nelson Piquet,Keke Rosberg
2009 Brazilian Grand Prix,Brazil,71,auto racing,2009-10-01,Mark Webber,Rubens Barrichello
2007 Brazilian Grand Prix,Brazil,71,auto racing,2007-10-21,Kimi Räikkönen,Felipe Massa
2006 Brazilian Grand Prix,Brazil,71,auto racing,2006-10-22,Michael Schumacher,Felipe Massa
2010 Brazilian Grand Prix,Brazil,71,auto racing,2010-11-07,Lewis Hamilton,Nico Hülkenberg
2015 Brazilian Grand Prix,Brazil,71,auto racing,2015-11-15,Lewis Hamilton,Nico Rosberg
2014 Brazilian Grand Prix,Brazil,71,auto racing,2014-11-09,Lewis Hamilton,Nico Rosberg
2013 Brazilian Grand Prix,Brazil,71,auto racing,2013-11-23,Mark Webber,Sebastian Vettel
