col0,col1,col2,col3,col4,col5
1981 Tirreno–Adriatico,Italy,1982 Tirreno–Adriatico,Raniero Gradi,San Benedetto del Tronto,road bicycle racing
2014 Tirreno–Adriatico,Italy,2015 Tirreno–Adriatico,AG2R La Mondiale 2014,San Benedetto del Tronto,road bicycle racing
1974 Tirreno–Adriatico,Italy,1975 Tirreno–Adriatico,Simone Fraccaro,San Benedetto del Tronto,road bicycle racing
2014 Tirreno–Adriatico,Italy,2015 Tirreno–Adriatico,Marco Canola,San Benedetto del Tronto,road bicycle racing
2015 Tirreno–Adriatico,Italy,2016 Tirreno–Adriatico,Carlos Quintero,San Benedetto del Tronto,road bicycle racing
2006 Tirreno–Adriatico,Italy,2007 Tirreno–Adriatico,Discovery Channel Pro Cycling Team,San Benedetto del Tronto,road bicycle racing
1969 Tirreno–Adriatico,Italy,1970 Tirreno–Adriatico,Albert Van Vlierberghe,San Benedetto del Tronto,road bicycle racing
1981 Tirreno–Adriatico,Italy,1982 Tirreno–Adriatico,Marino Amadori,San Benedetto del Tronto,road bicycle racing
1968 Tirreno–Adriatico,Italy,1969 Tirreno–Adriatico,Claudio Michelotto,San Benedetto del Tronto,road bicycle racing
1975 Tirreno–Adriatico,Italy,1976 Tirreno–Adriatico,Wladimiro Panizza,San Benedetto del Tronto,road bicycle racing
1972 Tirreno–Adriatico,Italy,1973 Tirreno–Adriatico,Tomas Pettersson,San Benedetto del Tronto,road bicycle racing
2012 Tirreno–Adriatico,Italy,2013 Tirreno–Adriatico,AG2R La Mondiale 2012,San Benedetto del Tronto,road bicycle racing
