col0,col1,col2,col3
1967–1970,George Martin,1973-04-19,psychedelic rock
Rattle and Hum,Jimmy Iovine,1988-10-10,blues rock
4 Way Street,"Crosby, Stills, Nash & Young",1971-04-07,folk rock
It's Too Late to Stop Now,Ted Templeman,1974-02-01,folk rock
Shaft,Isaac Hayes,1971-08-01,funk
It's Too Late to Stop Now,Ted Templeman,1974-02-01,soul music
Shaft,Isaac Hayes,1971-08-01,soul music
Rock 'n' Roll Music,George Martin,1976-06-11,hard rock
Exile on Main St.,Jimmy Miller,1972-05-12,hard rock
Goodbye Yellow Brick Road,Gus Dudgeon,1973-10-05,glam rock
Blue Moves,Gus Dudgeon,1976-10-22,progressive rock
