col0,col1,col2,col3,col4
Al Mahwit Governorate,599340,Governor of Al Mahwit Governorate,At Tawilah District,1150
Lahij Governorate,865791,Governor of Lahij Governorate,Al Musaymir District,448
Ta'izz Governorate,2817696,Governor of Ta'izz Governorate,Al Misrakh District,1432
Sana'a Governorate,1042468,Governor of Sana'a Governorate,Al Haymah Ad Dakhiliyah District,2501
Ta'izz Governorate,2817696,Governor of Ta'izz Governorate,Mashra'a Wa Hadnan District,1432
Ibb Governorate,2505816,Governor of Ibb Governorate,Ash Sha'ir District,1721
Ta'izz Governorate,2817696,Governor of Ta'izz Governorate,As Silw District,1432
Ibb Governorate,2505816,Governor of Ibb Governorate,Al Dhihar District,1721
Dhamar Governorate,1645436,Governor of Dhamar Governorate,Dawran Aness District,2347
Ta'izz Governorate,2817696,Governor of Ta'izz Governorate,Sabir Al Mawadim District,1432
Ibb Governorate,2505816,Governor of Ibb Governorate,Dhi As Sufal District,1721
Ta'izz Governorate,2817696,Governor of Ta'izz Governorate,Dimnat Khadir District,1432
Ibb Governorate,2505816,Governor of Ibb Governorate,Hubaysh District,1721
