col0,col1,col2,col3
University of Toronto Media Commons,Toronto,Canada,academic archive
Palais des Beaux Arts de Charleroi,Charleroi,Belgium,event venue
Macaulay Library,New York,United States of America,animal sound archive
Argos vzw,Brussels,Belgium,distributor
Médiathèque José Cabanis,Toulouse,France,municipal library
Macaulay Library,New York,United States of America,sound archive
Argos vzw,Brussels,Belgium,arts centre
University of Toronto Media Commons,Toronto,Canada,music library
Media center Valais,canton of Valais,Switzerland,memory institution
University of Toronto Media Commons,Toronto,Canada,film library
Palais des Beaux Arts de Charleroi,Charleroi,Belgium,convention center
European Solidarity Centre,Gdańsk,Poland,convention center
