col0,col1,col2,col3,col4,col5
"Vinanitelo, Fianarantsoa II",1090,commune of Madagascar,Fianarantsoa II,Madagascar,UTC+03:00
Vinaninony Nord,1934,commune of Madagascar,Faratsiho District,Madagascar,UTC+03:00
Vinaninkarena,1439,commune of Madagascar,Antsirabe II District,Madagascar,UTC+03:00
Veromanga,61,commune of Madagascar,Maintirano District,Madagascar,UTC+03:00
Vatohandrina,160,commune of Madagascar,Mananjary,Madagascar,UTC+03:00
Vatanato,68,commune of Madagascar,Vangaindrano,Madagascar,UTC+03:00
Vanono,345,commune of Madagascar,Mananara Nord,Madagascar,UTC+03:00
Valabetokana,1443,commune of Madagascar,Faratsiho District,Madagascar,UTC+03:00
Tsitondroina,674,commune of Madagascar,Ikalamavony,Madagascar,UTC+03:00
Tsinjomitondraka,29,commune of Madagascar,Boriziny-Vaovao (district),Madagascar,UTC+03:00
Tsiningia,29,commune of Madagascar,Boriziny-Vaovao (district),Madagascar,UTC+03:00
"Tsinjoarivo, Tsiroanomandidy",861,commune of Madagascar,Tsiroanomandidy,Madagascar,UTC+03:00
Tsimazava,238,commune of Madagascar,Mahabo,Madagascar,UTC+03:00
Tsimafana,9,commune of Madagascar,Belon'i Tsiribihina,Madagascar,UTC+03:00
