col0,col1,col2,col3
World Esperanto Congress 1986,1986-07-26,World Esperanto Congress 1985,World Congress of Esperanto
World Esperanto Congress 1983,1983-07-30,World Esperanto Congress 1982,World Congress of Esperanto
World Esperanto Congress 1981,1981-07-25,World Esperanto Congress 1980,World Congress of Esperanto
World Esperanto Congress 1984,1984-07-21,World Esperanto Congress 1983,World Congress of Esperanto
World Esperanto Congress 1977,1977-07-30,World Esperanto Congress 1976,World Congress of Esperanto
World Esperanto Congress 1975,1975-07-26,World Esperanto Congress 1974,World Congress of Esperanto
World Esperanto Congress 1971,1971-07-31,World Esperanto Congress 1970,World Congress of Esperanto
World Esperanto Congress 1967,1967-08-02,World Esperanto Congress 1966,World Congress of Esperanto
World Esperanto Congress 1963,1963-08-03,World Esperanto Congress 1962,World Congress of Esperanto
World Esperanto Congress 1961,1961-08-05,World Esperanto Congress 1960,World Congress of Esperanto
World Esperanto Congress 1959,1959-08-01,World Esperanto Congress 1958,World Congress of Esperanto
World Esperanto Congress 1949,1949-08-06,World Esperanto Congress 1948,World Congress of Esperanto
World Esperanto Congress 1936,1936-08-08,World Esperanto Congress 1935,World Congress of Esperanto
