col0,col1,col2,col3,col4
zirconium-85,isotope of zirconium,45,3.5,zirconium
zirconium-84,isotope of zirconium,44,0,zirconium
zirconium-83,isotope of zirconium,43,0.5,zirconium
zirconium-82,isotope of zirconium,42,0,zirconium
zirconium-81,isotope of zirconium,41,1.5,zirconium
zirconium-80,isotope of zirconium,40,0,zirconium
zirconium-78,isotope of zirconium,38,0,zirconium
zirconium-94,isotope of zirconium,54,0,zirconium
zirconium-92,isotope of zirconium,52,0,zirconium
zirconium-96,isotope of zirconium,56,0,zirconium
zirconium-91,isotope of zirconium,51,2.5,zirconium
zirconium-90,isotope of zirconium,50,0,zirconium
zirconium-94,stable isotope,54,0,zirconium
zirconium-92,stable isotope,52,0,zirconium
zirconium-91,stable isotope,51,2.5,zirconium
