col0,col1,col2,col3,col4,col5
2011 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,2012 Australian Badminton Championships,2011-01-01
2009 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,2010 Australian Badminton Championships,2009-01-01
2010 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,2011 Australian Badminton Championships,2010-01-01
2006 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,2007 Australian Badminton Championships,2006-01-01
1953 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,1954 Australian Badminton Championships,1953-01-01
1964 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,1965 Australian Badminton Championships,1964-01-01
2017 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,2018 Australian Badminton Championships,2017-01-01
2016 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,2017 Australian Badminton Championships,2016-01-01
1969 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,1970 Australian Badminton Championships,1969-01-01
1966 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,1967 Australian Badminton Championships,1966-01-01
1960 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,1961 Australian Badminton Championships,1960-01-01
1959 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,1960 Australian Badminton Championships,1959-01-01
1955 Australian Badminton Championships,Australian Badminton Championships,WikiProject Badminton/tournament focus list,national championship,1956 Australian Badminton Championships,1955-01-01
