col0,col1,col2,col3,col4
Hohnstein,64.61,330,urban municipality of Germany,Bad Schandau
Heidenau,11.07,121,urban municipality of Germany,Dresden
Glashütte,95.57,340,urban municipality of Germany,Dippoldiswalde
Hohnstein,64.61,330,Einheitsgemeinde of Germany,Bad Schandau
Heidenau,11.07,121,Einheitsgemeinde of Germany,Dresden
Hohnstein,64.61,330,city,Bad Schandau
Stolpen,60.89,274,urban municipality of Germany,Dürrröhrsdorf-Dittersbach
Rabenau,30.73,320,urban municipality of Germany,Freital
Neustadt in Sachsen,83.12,340,urban municipality of Germany,Dolní Poustevna
Stolpen,60.89,274,Einheitsgemeinde of Germany,Dürrröhrsdorf-Dittersbach
