col0,col1,col2,col3,col4
2020 Omloop Het Nieuwsblad,Gabriel Cullaigh,Belgium,Jasper Stuyven,road bicycle racing
EuroEyes Cyclassics 2019,Stijn Vandenbergh,Germany,Giacomo Nizzolo,road bicycle racing
2018 Liège–Bastogne–Liège,Christoph Pfingsten,Belgium,Michael Woods,road bicycle racing
2018 Tour of Flanders,Nico Denz,Belgium,Mads Pedersen,road bicycle racing
2018 Liège–Bastogne–Liège,Christoph Pfingsten,Belgium,Romain Bardet,road bicycle racing
2018 Tour of Flanders,Brian van Goethem,Belgium,Philippe Gilbert,road bicycle racing
2017 Giro di Lombardia,Ivan Santaromita,Italy,Julian Alaphilippe,road bicycle racing
2017 Liège–Bastogne–Liège,Floris Gerts,Belgium,Daniel Martin,road bicycle racing
2017 Giro di Lombardia,Ivan Santaromita,Italy,Vincenzo Nibali,road bicycle racing
2017 Liège–Bastogne–Liège,Floris Gerts,Belgium,Alejandro Valverde,road bicycle racing
2018 Milan–San Remo,Łukasz Wiśniowski,Italy,Vincenzo Nibali,road bicycle racing
