col0,col1,col2,col3,col4
Bottineau County,Pierre Bottineau,United States of America,Arthur,Bottineau County
Cass County,George Washington Cass,United States of America,Traill County,Cass County
Benson County,Bertil W. Benson,United States of America,Towner County,Benson County
Pierce County,Gilbert A. Pierce,United States of America,Towner County,Pierce County
LaMoure County,Judson LaMoure,United States of America,Stutsman County,LaMoure County
Griggs County,Alexander Griggs,United States of America,Stutsman County,Griggs County
Logan County,John A. Logan,United States of America,Stutsman County,Logan County
Hettinger County,Mathias K. Hettinger,United States of America,Slope County,Hettinger County
Bowman County,Edward M. Bowman,United States of America,Slope County,Bowman County
Billings County,Frederick H. Billings,United States of America,Slope County,Billings County
