col0,col1,col2,col3,col4
Short Hills Wildlife Management Area,Lexington,United States of America,wildlife management area,Virginia
James River Wildlife Management Area,"Wingina, Virginia",United States of America,wildlife management area,Virginia
Boise River Wildlife Management Area,Boise,United States of America,wildlife management area,Idaho
Tosohatchee Wildlife Management Area,Christmas,United States of America,wildlife management area,Florida
Tex Creek Wildlife Management Area,Idaho Falls,United States of America,wildlife management area,Idaho
Stewarts Creek Wildlife Management Area,Galax,United States of America,wildlife management area,Virginia
Sterling Wildlife Management Area,Aberdeen,United States of America,wildlife management area,Idaho
St. Maries Wildlife Management Area,St. Maries,United States of America,wildlife management area,Idaho
Snow Peak Wildlife Management Area,Avery,United States of America,wildlife management area,Idaho
Sand Creek Wildlife Management Area,St. Anthony,United States of America,wildlife management area,Idaho
Red River Wildlife Management Area,Elk City,United States of America,wildlife management area,Idaho
Powhatan Wildlife Management Area,Powhatan,United States of America,wildlife management area,Virginia
Portneuf Wildlife Management Area,McCammon,United States of America,wildlife management area,Idaho
Pend Oreille Wildlife Management Area,Sandpoint,United States of America,wildlife management area,Idaho
Payette River Wildlife Management Area,New Plymouth,United States of America,wildlife management area,Idaho
